Episodio n;Titulo;URL;Año;Mes
Episodio 60;Rock Sinfónico 61 Pink Floyd;http://www.rtve.es/play/audios/discopolis/discopolis-8730-rock-sinfonico-61-pink-floyd-10-10-14/2801827/;2014;10
Episodio 61;Rock Sinfónico 62: Alan Parsons;http://www.rtve.es/play/audios/discopolis/discopolis-8768-rock-sinfonico-62-alan-parsons-24-11-14/2872901/;2014;11
Episodio 62;Rock Sinfónico 63: U P F;http://www.rtve.es/play/audios/discopolis/discopolis-rock-sinfonico-63-28-11-14/2879960/;2014;11
Episodio 63;Rock Sinfónico 65;http://www.rtve.es/play/audios/discopolis/discopolis-220115/2960756/;2015;1
Episodio 64;Rock Sinfónico 66: Herba d'Hameli;http://www.rtve.es/play/audios/discopolis/discopolis-8879-rock-sinfonico-66-herba-dhameli-31-03-15/3070629/;2015;3
Episodio 65;Vanilla Fudge. Rock sinfónico 67;http://www.rtve.es/play/audios/discopolis/discopolis-8902-vanilla-fudge-rock-sinfonico-67-20-04-15/3098517/;2015;4
Episodio 66;Rock sinfónico 68;http://www.rtve.es/play/audios/discopolis/discopolis-8942-rock-sinfonico-68-25-05-15/3140744/;2015;5
Episodio 67;Chris Squire-Rock sinfónico 70;http://www.rtve.es/play/audios/discopolis/discopolis-8981-chris-squire-rock-sinfonico-70-29-06-15/3191134/;2015;6
Episodio 68;Rock Sinfónico 71;http://www.rtve.es/play/audios/discopolis/discopolis-9064-rock-sinfonico-71-arkady-shilkloper-10-09-15/3277301/;2015;9
Episodio 69;Victor Jara - Tommy (Rock Sinfónico 72);http://www.rtve.es/play/audios/discopolis/discopolis-9071-victor-jara-tommy-rock-sinfonico-72-16-09-15/3286318/;2015;9
Episodio 70;Rock Sinfónico 72-Jeremy Pelt;http://www.rtve.es/play/audios/discopolis/discopolis-261015/3335088/;2015;10
Episodio 71;Rock Sinfónico: Spock's Beard;http://www.rtve.es/play/audios/discopolis/discopolis-281015/3338187/;2015;10
Episodio 72;Rock sinfónico 74: Roger Waters;http://www.rtve.es/play/audios/discopolis/discopolis-191115/3370554/;2015;11
Episodio 73;Rock sinfónico: 75 Pendragon;http://www.rtve.es/play/audios/discopolis/discopolis-201115/3372102/;2015;11
Episodio 74;Rock sinfónico 76;http://www.rtve.es/play/audios/discopolis/discopolis-9172-rock-sinfonico-76-17-12-15/3411885/;2015;12
