Episodio n;Titulo;URL;Año;Mes
Episodio 310;Setentas 344 Fusioon - Pekenikes;http://www.rtve.es/play/audios/discopolis/discopolis-10589-setentas-344-fusioon-pekenikes-14-06-19/5280727/;2019;6
Episodio 311;Setentas 345 Lole y Manuel - Chorbos;http://www.rtve.es/play/audios/discopolis/discopolis-10593-setentas-345-lole-manuel-chorbos-17-06-19/5284595/;2019;6
Episodio 312;Setentas 346 Jordi Sabatés - Toti Soler;http://www.rtve.es/play/audios/discopolis/discopolis-10594-setentas-346-jordi-sabates-toti-soler-18-06-19/5285834/;2019;6
Episodio 313;Setentas 347 Toti Soler - Smash - Bayuncos - Chorbos;http://www.rtve.es/play/audios/discopolis/discopolis-10595-setentas-347-toti-soler-smash-bayuncos-chorbos-19-06-19/5287284/;2019;6
Episodio 314;Setentas 348 Noel Soto - Micky;http://www.rtve.es/play/audios/discopolis/discopolis-10597-setentas-348-noel-soto-micky-21-06-19/5290075/;2019;6
Episodio 315;Setentas 349 Aguaviva - Hilario Camacho;http://www.rtve.es/play/audios/discopolis/discopolis-10601-setentas-349-aguaviva-hilario-camacho-24-06-19/5295408/;2019;6
Episodio 316;Setentas 350 Orquestra Mirasol;http://www.rtve.es/play/audios/discopolis/discopolis-10603-setentas-350-orquestra-mirasol-26-06-19/5299725/;2019;6
Episodio 317;Setentas 351 Jaume Sisa - Luis Aguilé;http://www.rtve.es/play/audios/discopolis/discopolis-10604-setentas-351-jaume-sisa-luis-aguile-27-06-19/5302570/;2019;6
Episodio 318;Setentas 352 Massiel - Jeanette;http://www.rtve.es/play/audios/discopolis/discopolis-10605-setentas-352-massiel-jeanette-28-06-19/5305139/;2019;6
Episodio 319;Setentas 353 Pedro Ruy-Blas - Donna Hightower;http://www.rtve.es/play/audios/discopolis/discopolis-10609-setentas-353-pedro-ruy-blas-donna-hightower-01-07-19/5309328/;2019;7
Episodio 320;Setentas 354 Pau Riba - Barrabás;http://www.rtve.es/play/audios/discopolis/discopolis-10610-setentas-354-pau-riba-barrabas-02-07-19/5310068/;2019;7
Episodio 321;Setentas 355 Desmadre 75 - Cecilia;http://www.rtve.es/play/audios/discopolis/discopolis-10612-setentas-355-desmadre-75-cecilia-04-07-19/5310081/;2019;7
Episodio 322;Setentas 356 Claudina y Alberto Gambino;http://www.rtve.es/play/audios/discopolis/discopolis-10618-setentas-356-claudina-alberto-gambino-09-07-19/5328925/;2019;7
Episodio 323;Setentas 357 Quintin Cabrera - Isabel & Angel Parra;http://www.rtve.es/play/audios/discopolis/discopolis-10620-setentas-357-quintin-cabrera-isabel-angel-parra-11-07-19/5333310/;2019;7
